fileName,active,#commits,#commitsWithRename,diff(#commitsWR-#commits)
core/src/main/java/hudson/model/ViewGroupMixIn.java,1,1,1,0
core/src/main/java/hudson/model/ViewJob.java,0,0,0,0
core/src/main/java/hudson/model/ViewProperty.java,0,0,0,0
core/src/main/java/hudson/model/ViewPropertyDescriptor.java,0,0,0,0
core/src/main/java/hudson/model/WorkspaceCleanupThread.java,1,3,3,0
core/src/main/java/hudson/model/WorkspaceListener.java,1,1,1,0
core/src/main/java/hudson/node_monitors/AbstractDiskSpaceMonitor.java,0,0,0,0
core/src/main/java/hudson/node_monitors/AbstractNodeMonitorDescriptor.java,0,0,0,0
core/src/main/java/hudson/node_monitors/ArchitectureMonitor.java,0,0,0,0
core/src/main/java/hudson/node_monitors/ClockMonitor.java,0,0,0,0
core/src/main/java/hudson/node_monitors/DiskSpaceMonitor.java,0,0,0,0
core/src/main/java/hudson/node_monitors/DiskSpaceMonitorDescriptor.java,0,0,0,0
core/src/main/java/hudson/node_monitors/MonitorMarkedNodeOffline.java,0,0,0,0
core/src/main/java/hudson/node_monitors/NodeMonitor.java,0,0,0,0
core/src/main/java/hudson/node_monitors/ResponseTimeMonitor.java,0,0,0,0
core/src/main/java/hudson/node_monitors/SwapSpaceMonitor.java,0,0,0,0
core/src/main/java/hudson/node_monitors/TemporarySpaceMonitor.java,0,0,0,0
core/src/main/java/hudson/org/apache/tools/tar/TarInputStream.java,0,0,0,0
core/src/main/java/hudson/org/apache/tools/tar/TarOutputStream.java,0,0,0,0
core/src/main/java/hudson/os/PosixAPI.java,0,0,0,0
core/src/main/java/hudson/os/PosixException.java,0,0,0,0
core/src/main/java/hudson/os/solaris/package-info.java,0,0,0,0
core/src/main/java/hudson/os/solaris/ZFSInstaller.java,0,0,0,0
core/src/main/java/hudson/os/solaris/ZFSProvisioner.java,1,1,1,0
core/src/main/java/hudson/os/SU.java,0,0,0,0
core/src/main/java/hudson/os/windows/ManagedWindowsServiceConnector.java,0,0,0,0
core/src/main/java/hudson/os/windows/ManagedWindowsServiceLauncher.java,1,1,1,0
